COUNTY,DATE,T_TRANS_UNIT,T_COVID_19,WAGE,CCI,UNEMP_RATE,F2_INT_RATE,SENT_ECON
CL,8/1/2020,0.130530802,0.864325579,2726,136.4,6.3,5.78,90.1
CL,9/1/2020,0.151697959,1.023079257,2726,136.8,6.1,5.65,92.7
CL,10/1/2020,0.14464224,2.998680581,2758,136.4,6.1,5.41,92
CL,11/1/2020,0.14464224,9.57813856,2780,140,6.2,5.27,89
CL,12/1/2020,0.119947223,6.632375872,2813,140,6.3,5.36,90.7
CL,1/1/2021,0.109363645,3.164489977,2913,135.7,5.9,5.26,93.7
CL,2/1/2021,0.155225818,1.587536778,2832,137.9,5.9,5.28,94.4
CL,3/1/2021,0.186976554,4.50154873,2869,142.2,6,5.29,94.7
CL,4/1/2021,0.127002942,3.284437201,2953,146.3,5.5,5.11,95.8
CL,5/1/2021,0.084668628,0.730266918,2925,150.1,5.3,4.73,101
CL,6/1/2021,0.084668628,0.084668628,2983,153.3,5.1,4.6,101.4
CL,7/1/2021,0.095252207,0.095252207,2943,155.6,5.3,4.58,103
CL,8/1/2021,0.130530802,1.107747885,2921,157.2,5.5,4.36,102.5
CL,9/1/2021,0.091724347,5.058950532,2957,158.3,5.3,4.21,101.3
CL,10/1/2021,0.07408505,16.06234433,3014,161.2,5.7,4.17,101.2
CL,11/1/2021,0.031750736,4.462742276,3023,167.5,5.7,4.12,100.3
CL,12/1/2021,0.081140769,0.560929662,3164,165.2,6,4.12,103.2
CL,1/1/2022,0.056445752,8.269302683,3128,164.3,6,4.1,102.3
CL,2/1/2022,0.148170099,15.75894842,3183,168.5,5.8,4.15,102
CL,3/1/2022,0.127002942,2.691756803,3378,177.6,5.6,4.16,102.6
CL,4/1/2022,0.067029331,0.836102703,3288,179.9,5.5,4.22,103.4
CL,5/1/2022,0.165809397,0.366897389,3345,181.6,5.5,4.53,102.4
CL,6/1/2022,0.098780066,0.056445752,3452,184.4,5.5,4.87,101.8
CL,7/1/2022,0.137586521,4.127595623,3483,187.1,5.5,5.27,102.1
CL,8/1/2022,0.116419364,5.605768756,3428,180.6,5.5,5.68,100.6
CL,9/1/2022,0.077612909,1.495812431,3503,180.4,5.5,6.21,101.9
CL,10/1/2022,0.056445752,0.518595347,3550,182.1,5.7,6.73,102.4
CS,4/1/2020,0.133826464,0.360925917,2667,133.7,6.4,5.68,59.9
CS,5/1/2020,0.166269243,0.09327299,2529,134.2,6.7,5.75,67.1
CS,6/1/2020,0.26359758,0.004055347,2744,135.8,6.9,5.79,79.1
CS,7/1/2020,0.267652927,0.628578844,2930,135.8,6.5,5.78,85.2
CS,8/1/2020,0.18654598,1.605917563,2743,136.4,6.3,5.78,90.1
CS,9/1/2020,0.113549727,2.80224504,2743,136.8,6.1,5.65,92.7
CS,10/1/2020,0.125715769,5.300339027,2848,136.4,6.1,5.41,92
CS,11/1/2020,0.113549727,8.76360569,2843,140,6.2,5.27,89
CS,12/1/2020,0.239265495,6.314175872,2861,140,6.3,5.36,90.7
CS,1/1/2021,0.227099453,5.292228332,2940,135.7,5.9,5.26,93.7
CS,2/1/2021,0.296040359,2.672473924,2720,137.9,5.9,5.28,94.4
CS,3/1/2021,0.328483138,4.663649488,2673,142.2,6,5.29,94.7
CS,4/1/2021,0.194656674,5.722095155,2748,146.3,5.5,5.11,95.8
CS,5/1/2021,0.300095706,2.125002028,2751,150.1,5.3,4.73,101
CS,6/1/2021,0.320372443,0.227099453,2765,153.3,5.1,4.6,101.4
CS,7/1/2021,0.26359758,0.052719516,2766,155.6,5.3,4.58,103
CS,8/1/2021,0.251431538,0.766460655,2726,157.2,5.5,4.36,102.5
CS,9/1/2021,0.397424043,5.876198355,2627,158.3,5.3,4.21,101.3
CS,10/1/2021,0.60424676,15.55225721,2687,161.2,5.7,4.17,101.2
CS,11/1/2021,0.328483138,7.16985417,2787,167.5,5.7,4.12,100.3
CS,12/1/2021,0.377147306,2.453485166,2920,165.2,6,4.12,103.2
CS,1/1/2022,0.291985011,13.54080491,2949,164.3,6,4.1,102.3
CS,2/1/2022,0.364981264,23.23308515,2968,168.5,5.8,4.15,102
CS,3/1/2022,0.632634191,5.888364397,2969,177.6,5.6,4.16,102.6
CS,4/1/2022,0.421756128,1.662692426,2992,179.9,5.5,4.22,103.4
CS,5/1/2022,0.450143559,0.51097377,3149,181.6,5.5,4.53,102.4
CS,6/1/2022,0.41770078,0.097328337,3045,184.4,5.5,4.87,101.8
CS,7/1/2022,0.43392217,4.33516635,3014,187.1,5.5,5.27,102.1
CS,8/1/2022,0.474475644,6.662935747,2990,180.6,5.5,5.68,100.6
CS,9/1/2022,0.442032865,1.910068616,3102,180.4,5.5,6.21,101.9
CS,10/1/2022,0.673187665,0.734017876,3188,182.1,5.7,6.73,102.4
CJ,4/1/2020,1.018934212,0.513884451,3590,133.7,6.4,5.68,59.9
CJ,5/1/2020,0.955618936,0.297434553,3816,134.2,6.7,5.75,67.1
CJ,6/1/2020,0.79806697,0.191418277,3763,135.8,6.9,5.79,79.1
CJ,7/1/2020,1.133785179,0.756838418,3991,135.8,6.5,5.78,85.2
CJ,8/1/2020,1.328148352,1.230966765,3871,136.4,6.3,5.78,90.1
CJ,9/1/2020,0.876106729,2.009891908,3871,136.8,6.1,5.65,92.7
CJ,10/1/2020,1.600551285,8.741925462,3936,136.4,6.1,5.41,92
CJ,11/1/2020,1.500424801,18.24068934,3968,140,6.2,5.27,89
CJ,12/1/2020,2.082041873,11.74719241,4058,140,6.3,5.36,90.7
CJ,1/1/2021,1.276612662,8.469522529,4238,135.7,5.9,5.26,93.7
CJ,2/1/2021,1.311951421,6.758537623,3963,137.9,5.9,5.28,94.4
CJ,3/1/2021,1.806694044,12.72342562,3976,142.2,6,5.29,94.7
CJ,4/1/2021,1.516621732,10.85488875,4314,146.3,5.5,5.11,95.8
CJ,5/1/2021,1.354652421,2.017254149,4187,150.1,5.3,4.73,101
CJ,6/1/2021,1.317841214,0.235591725,4148,153.3,5.1,4.6,101.4
CJ,7/1/2021,1.572574767,0.242953967,4177,155.6,5.3,4.58,103
CJ,8/1/2021,1.653559423,1.291337145,4277,157.2,5.5,4.36,102.5
CJ,9/1/2021,1.597606388,8.609405116,4263,158.3,5.3,4.21,101.3
CJ,10/1/2021,1.459196249,22.84356268,4291,161.2,5.7,4.17,101.2
CJ,11/1/2021,1.301644283,10.83721937,4414,167.5,5.7,4.12,100.3
CJ,12/1/2021,1.693315527,3.411662674,4605,165.2,6,4.12,103.2
CJ,1/1/2022,0.962981178,35.53312199,4424,164.3,6,4.1,102.3
CJ,2/1/2022,1.419440146,49.73635813,4449,168.5,5.8,4.15,102
CJ,3/1/2022,1.824363424,15.29137543,4821,177.6,5.6,4.16,102.6
CJ,4/1/2022,1.068997454,5.586468789,4619,179.9,5.5,4.22,103.4
CJ,5/1/2022,1.370849352,1.974553149,4864,181.6,5.5,4.53,102.4
CJ,6/1/2022,0.964453626,0.38578145,4712,184.4,5.5,4.87,101.8
CJ,7/1/2022,1.251581041,14.0280148,4756,187.1,5.5,5.27,102.1
CJ,8/1/2022,1.195628007,13.29473556,4730,180.6,5.5,5.68,100.6
CJ,9/1/2022,1.101391316,4.694165129,4791,180.4,5.5,6.21,101.9
CJ,10/1/2022,1.136730075,1.744851216,4849,182.1,5.7,6.73,102.4
CT,4/1/2020,0.239330363,0.352135757,3007,133.7,6.4,5.68,59.9
CT,5/1/2020,0.408538454,0.073171066,2997,134.2,6.7,5.75,67.1
CT,6/1/2020,0.478660726,0.254574335,3026,135.8,6.9,5.79,79.1
CT,7/1/2020,0.621954064,0.739332649,3022,135.8,6.5,5.78,85.2
CT,8/1/2020,0.51981945,1.153968692,3042,136.4,6.3,5.78,90.1
CT,9/1/2020,0.423782426,1.771349564,3042,136.8,6.1,5.65,92.7
CT,10/1/2020,1.00152897,4.419227527,3043,136.4,6.1,5.41,92
CT,11/1/2020,0.977138615,17.50312883,3032,140,6.2,5.27,89
CT,12/1/2020,1.120431953,13.55798883,3078,140,6.3,5.36,90.7
CT,1/1/2021,0.847564852,5.795758212,3460,135.7,5.9,5.26,93.7
CT,2/1/2021,1.195127417,3.320137135,3076,137.9,5.9,5.28,94.4
CT,3/1/2021,1.535067996,9.170773647,3047,142.2,6,5.29,94.7
CT,4/1/2021,1.327749974,6.175333119,3081,146.3,5.5,5.11,95.8
CT,5/1/2021,1.112809967,1.076224434,3208,150.1,5.3,4.73,101
CT,6/1/2021,1.271347278,0.12042738,3119,153.3,5.1,4.6,101.4
CT,7/1/2021,1.342993947,0.164634899,3161,155.6,5.3,4.58,103
CT,8/1/2021,1.484762888,0.996955779,3175,157.2,5.5,4.36,102.5
CT,9/1/2021,1.140249117,7.117410598,3133,158.3,5.3,4.21,101.3
CT,10/1/2021,1.164639472,22.81107993,3148,161.2,5.7,4.17,101.2
CT,11/1/2021,1.147871103,7.836926084,3190,167.5,5.7,4.12,100.3
CT,12/1/2021,1.714946867,1.649397787,3525,165.2,6,4.12,103.2
CT,1/1/2022,1.143297911,26.06414359,3187,164.3,6,4.1,102.3
CT,2/1/2022,1.35214033,35.75778548,3173,168.5,5.8,4.15,102
CT,3/1/2022,1.272871675,5.998503042,3278,177.6,5.6,4.16,102.6
CT,4/1/2022,0.902443151,1.605190268,3426,179.9,5.5,4.22,103.4
CT,5/1/2022,1.071651242,0.635673639,3332,181.6,5.5,4.53,102.4
CT,6/1/2022,1.11128557,0.125000572,3428,184.4,5.5,4.87,101.8
CT,7/1/2022,1.202749403,11.21041712,3448,187.1,5.5,5.27,102.1
CT,8/1/2022,1.109761173,9.89181353,3418,180.6,5.5,5.68,100.6
CT,9/1/2022,1.178359047,2.323181356,3377,180.4,5.5,6.21,101.9
CT,10/1/2022,1.02896812,0.861284427,3419,182.1,5.7,6.73,102.4
CV,4/1/2020,0.079983204,0.939802641,2395,133.7,6.4,5.68,59.9
CV,5/1/2020,0.089981104,0.204956959,2422,134.2,6.7,5.75,67.1
CV,6/1/2020,0.184961158,0.254946461,2640,135.8,6.9,5.79,79.1
CV,7/1/2020,0.349926515,0.744843583,2517,135.8,6.5,5.78,85.2
CV,8/1/2020,0.279941212,1.614660921,2460,136.4,6.3,5.78,90.1
CV,9/1/2020,0.314933864,2.404495056,2460,136.8,6.1,5.65,92.7
CV,10/1/2020,0.314933864,4.938962818,2510,136.4,6.1,5.41,92
CV,11/1/2020,0.304935963,9.862928785,2484,140,6.2,5.27,89
CV,12/1/2020,0.284940163,4.139130783,2504,140,6.3,5.36,90.7
CV,1/1/2021,0.194959059,2.644444667,2667,135.7,5.9,5.26,93.7
CV,2/1/2021,0.184961158,1.969586387,2644,137.9,5.9,5.28,94.4
CV,3/1/2021,0.23495066,5.158916628,2672,142.2,6,5.29,94.7
CV,4/1/2021,0.259945411,6.273682527,2704,146.3,5.5,5.11,95.8
CV,5/1/2021,0.214954859,1.474690315,2671,150.1,5.3,4.73,101
CV,6/1/2021,0.239949611,0.144969556,2710,153.3,5.1,4.6,101.4
CV,7/1/2021,0.44490657,0.019995801,2842,155.6,5.3,4.58,103
CV,8/1/2021,0.374921267,0.114975855,2694,157.2,5.5,4.36,102.5
CV,9/1/2021,0.404914968,2.384499255,2691,158.3,5.3,4.21,101.3
CV,10/1/2021,0.244948561,11.51758131,2756,161.2,5.7,4.17,101.2
CV,11/1/2021,0.324931764,7.438437928,2836,167.5,5.7,4.12,100.3
CV,12/1/2021,0.429909719,2.369502404,3082,165.2,6,4.12,103.2
CV,1/1/2022,0.22495276,8.023315104,3206,164.3,6,4.1,102.3
CV,2/1/2022,0.374921267,18.76106018,3154,168.5,5.8,4.15,102
CV,3/1/2022,0.654862479,2.94438168,3207,177.6,5.6,4.16,102.6
CV,4/1/2022,0.369922316,0.834824687,3304,179.9,5.5,4.22,103.4
CV,5/1/2022,0.554883474,0.419911819,3293,181.6,5.5,4.53,102.4
CV,6/1/2022,0.354925466,0.129972706,3303,184.4,5.5,4.87,101.8
CV,7/1/2022,0.359924416,3.144339689,3208,187.1,5.5,5.27,102.1
CV,8/1/2022,0.344927565,6.908549205,3298,180.6,5.5,5.68,100.6
CV,9/1/2022,0.404914968,2.414492956,3306,180.4,5.5,6.21,101.9
CV,10/1/2022,0.284940163,0.864818388,3307,182.1,5.7,6.73,102.4
DB,4/1/2020,0.064663624,0.206506412,2613,133.7,6.4,5.68,59.9
DB,5/1/2020,0.087608781,0.398411361,2668,134.2,6.7,5.75,67.1
DB,6/1/2020,0.108468014,0.511051222,2723,135.8,6.9,5.79,79.1
DB,7/1/2020,0.266998189,2.726301825,2876,135.8,6.5,5.78,85.2
DB,8/1/2020,0.183561255,2.582373113,2733,136.4,6.3,5.78,90.1
DB,9/1/2020,0.200248642,1.967025724,2733,136.8,6.1,5.65,92.7
DB,10/1/2020,0.2857715,5.189777307,2738,136.4,6.1,5.41,92
DB,11/1/2020,0.175217562,10.2710866,2778,140,6.2,5.27,89
DB,12/1/2020,0.371294357,6.702071739,2810,140,6.3,5.36,90.7
DB,1/1/2021,0.210678259,4.034175768,2929,135.7,5.9,5.26,93.7
DB,2/1/2021,0.294115193,2.584459037,2688,137.9,5.9,5.28,94.4
DB,3/1/2021,0.29828704,5.834327623,2671,142.2,6,5.29,94.7
DB,4/1/2021,0.2857715,3.087166565,2717,146.3,5.5,5.11,95.8
DB,5/1/2021,0.256568573,0.730073174,2791,150.1,5.3,4.73,101
DB,6/1/2021,0.214850106,0.116811708,2736,153.3,5.1,4.6,101.4
DB,7/1/2021,0.289943346,0.052148084,2774,155.6,5.3,4.58,103
DB,8/1/2021,0.34209143,0.488106065,2734,157.2,5.5,4.36,102.5
DB,9/1/2021,0.32331812,3.496007543,2698,158.3,5.3,4.21,101.3
DB,10/1/2021,0.300372963,17.8721913,2747,161.2,5.7,4.17,101.2
DB,11/1/2021,0.283685576,6.531026024,2779,167.5,5.7,4.12,100.3
DB,12/1/2021,0.31706035,1.124312688,2914,165.2,6,4.12,103.2
DB,1/1/2022,0.237795262,11.38914152,2934,164.3,6,4.1,102.3
DB,2/1/2022,0.233623416,16.41830273,2917,168.5,5.8,4.15,102
DB,3/1/2022,0.312888503,2.826426146,2966,177.6,5.6,4.16,102.6
DB,4/1/2022,0.214850106,1.032532061,3065,179.9,5.5,4.22,103.4
DB,5/1/2022,0.350435124,0.561113382,3052,181.6,5.5,4.53,102.4
DB,6/1/2022,0.193990872,0.116811708,3138,184.4,5.5,4.87,101.8
DB,7/1/2022,0.266998189,5.241925391,3093,187.1,5.5,5.27,102.1
DB,8/1/2022,0.296201116,5.932366021,3035,180.6,5.5,5.68,100.6
DB,9/1/2022,0.246138956,1.414256035,3081,180.4,5.5,6.21,101.9
DB,10/1/2022,0.306630733,0.460989061,3106,182.1,5.7,6.73,102.4
DJ,4/1/2020,0.171826465,0.195181519,2922,133.7,6.4,5.68,59.9
DJ,5/1/2020,0.178499338,0.17683112,2901,134.2,6.7,5.75,67.1
DJ,6/1/2020,0.253569153,0.120111704,2999,135.8,6.9,5.79,79.1
DJ,7/1/2020,0.338648276,0.707324478,3064,135.8,6.5,5.78,85.2
DJ,8/1/2020,0.263578461,1.664881673,3103,136.4,6.3,5.78,90.1
DJ,9/1/2020,0.315293223,1.856726756,3103,136.8,6.1,5.65,92.7
DJ,10/1/2020,0.443746017,6.307532672,3098,136.4,6.1,5.41,92
DJ,11/1/2020,0.402040564,9.377053994,3100,140,6.2,5.27,89
DJ,12/1/2020,0.557184849,4.827823209,3111,140,6.3,5.36,90.7
DJ,1/1/2021,0.321966095,3.870266014,3280,135.7,5.9,5.26,93.7
DJ,2/1/2021,0.427063836,3.574991409,2997,137.9,5.9,5.28,94.4
DJ,3/1/2021,0.52048405,6.637839858,3010,142.2,6,5.29,94.7
DJ,4/1/2021,0.358666894,4.137180912,3046,146.3,5.5,5.11,95.8
DJ,5/1/2021,0.265246679,0.872478071,3101,150.1,5.3,4.73,101
DJ,6/1/2021,0.318629659,0.191845083,3012,153.3,5.1,4.6,101.4
DJ,7/1/2021,0.440409581,0.106765959,3043,155.6,5.3,4.58,103
DJ,8/1/2021,0.298611042,0.603894956,3163,157.2,5.5,4.36,102.5
DJ,9/1/2021,0.402040564,7.49196753,3033,158.3,5.3,4.21,101.3
DJ,10/1/2021,0.410381655,17.91332606,3042,161.2,5.7,4.17,101.2
DJ,11/1/2021,0.4237274,4.130508039,3113,167.5,5.7,4.12,100.3
DJ,12/1/2021,0.500465433,1.136056533,3291,165.2,6,4.12,103.2
DJ,1/1/2022,0.250232716,11.38225216,3251,164.3,6,4.1,102.3
DJ,2/1/2022,0.440409581,26.35784613,3229,168.5,5.8,4.15,102
DJ,3/1/2022,0.540502667,5.825417638,3299,177.6,5.6,4.16,102.6
DJ,4/1/2022,0.328638968,1.848385665,3351,179.9,5.5,4.22,103.4
DJ,5/1/2022,0.380353729,0.548843758,3446,181.6,5.5,4.53,102.4
DJ,6/1/2022,0.372012638,0.103429523,3411,184.4,5.5,4.87,101.8
DJ,7/1/2022,0.382021947,7.286776702,3432,187.1,5.5,5.27,102.1
DJ,8/1/2022,0.355330457,7.228389069,3490,180.6,5.5,5.68,100.6
DJ,9/1/2022,0.390363038,1.678227418,3449,180.4,5.5,6.21,101.9
DJ,10/1/2022,0.385358383,0.473773943,3466,182.1,5.7,6.73,102.4
GL,4/1/2020,0.185150898,0.740603592,2998,133.7,6.4,5.68,59.9
GL,5/1/2020,0.154963252,0.466902264,3041,134.2,6.7,5.75,67.1
GL,6/1/2020,0.285776386,0.569540262,3066,135.8,6.9,5.79,79.1
GL,7/1/2020,0.406526972,2.443186849,3205,135.8,6.5,5.78,85.2
GL,8/1/2020,0.400489442,2.425074262,3043,136.4,6.3,5.78,90.1
GL,9/1/2020,0.394451913,1.962197017,3043,136.8,6.1,5.65,92.7
GL,10/1/2020,0.535327596,4.061244697,3113,136.4,6.1,5.41,92
GL,11/1/2020,0.491052382,8.24323998,3136,140,6.2,5.27,89
GL,12/1/2020,0.513189989,11.04666608,3127,140,6.3,5.36,90.7
GL,1/1/2021,0.33407662,5.946966343,3245,135.7,5.9,5.26,93.7
GL,2/1/2021,0.472939794,3.163665344,3212,137.9,5.9,5.28,94.4
GL,3/1/2021,0.573565282,7.214847492,3169,142.2,6,5.29,94.7
GL,4/1/2021,0.557465204,5.938916304,3231,146.3,5.5,5.11,95.8
GL,5/1/2021,0.466902264,1.267881149,3248,150.1,5.3,4.73,101
GL,6/1/2021,0.609790457,0.179113369,3246,153.3,5.1,4.6,101.4
GL,7/1/2021,0.680228299,0.054337764,3261,155.6,5.3,4.58,103
GL,8/1/2021,0.744628611,0.67016575,3204,157.2,5.5,4.36,102.5
GL,9/1/2021,0.648028143,5.606852193,3255,158.3,5.3,4.21,101.3
GL,10/1/2021,0.644003123,17.42833453,3283,161.2,5.7,4.17,101.2
GL,11/1/2021,0.515202499,8.655804481,3293,167.5,5.7,4.12,100.3
GL,12/1/2021,0.480989833,1.245743542,3520,165.2,6,4.12,103.2
GL,1/1/2022,0.390426894,13.50997802,3325,164.3,6,4.1,102.3
GL,2/1/2022,0.543377635,19.12286775,3350,168.5,5.8,4.15,102
GL,3/1/2022,0.613815477,4.616697391,3414,177.6,5.6,4.16,102.6
GL,4/1/2022,0.478977323,2.056784975,3448,179.9,5.5,4.22,103.4
GL,5/1/2022,0.658090692,0.776828768,3553,181.6,5.5,4.53,102.4
GL,6/1/2022,0.513189989,0.08452541,3405,184.4,5.5,4.87,101.8
GL,7/1/2022,0.58966536,5.769865484,3435,187.1,5.5,5.27,102.1
GL,8/1/2022,0.726516024,7.084034358,3459,180.6,5.5,5.68,100.6
GL,9/1/2022,0.644003123,2.175523051,3503,180.4,5.5,6.21,101.9
GL,10/1/2022,0.569540262,0.50715246,3502,182.1,5.7,6.73,102.4
GR,4/1/2020,0.064869155,0.496058245,2871,133.7,6.4,5.68,59.9
GR,5/1/2020,0.05723749,0.339609106,2937,134.2,6.7,5.75,67.1
GR,6/1/2020,0.068684988,0.1869758,3026,135.8,6.9,5.79,79.1
GR,7/1/2020,0.110659147,0.518953241,3005,135.8,6.5,5.78,85.2
GR,8/1/2020,0.076316653,1.091328139,2912,136.4,6.3,5.78,90.1
GR,9/1/2020,0.103027482,1.614097212,2912,136.8,6.1,5.65,92.7
GR,10/1/2020,0.1869758,2.976349469,2889,136.4,6.1,5.41,92
GR,11/1/2020,0.171712469,8.413911,2933,140,6.2,5.27,89
GR,12/1/2020,0.152633306,8.394831836,2940,140,6.3,5.36,90.7
GR,1/1/2021,0.133554143,3.819648485,3040,135.7,5.9,5.26,93.7
GR,2/1/2021,0.110659147,2.098707959,2927,137.9,5.9,5.28,94.4
GR,3/1/2021,0.183159967,7.055474575,2900,142.2,6,5.29,94.7
GR,4/1/2021,0.190791633,4.155441759,3060,146.3,5.5,5.11,95.8
GR,5/1/2021,0.133554143,0.808956522,2984,150.1,5.3,4.73,101
GR,6/1/2021,0.148817473,0.106843314,2981,153.3,5.1,4.6,101.4
GR,7/1/2021,0.213686629,0.061053322,2973,155.6,5.3,4.58,103
GR,8/1/2021,0.167896637,0.595269894,2975,157.2,5.5,4.36,102.5
GR,9/1/2021,0.198423298,5.670327322,2914,158.3,5.3,4.21,101.3
GR,10/1/2021,0.148817473,19.54469485,3016,161.2,5.7,4.17,101.2
GR,11/1/2021,0.160264971,6.883762106,3024,167.5,5.7,4.12,100.3
GR,12/1/2021,0.137369976,1.499622233,3211,165.2,6,4.12,103.2
GR,1/1/2022,0.095395816,7.967458579,3179,164.3,6,4.1,102.3
GR,2/1/2022,0.11447498,19.51798402,3189,168.5,5.8,4.15,102
GR,3/1/2022,0.167896637,4.521761694,3232,177.6,5.6,4.16,102.6
GR,4/1/2022,0.122106645,0.973037326,3359,179.9,5.5,4.22,103.4
GR,5/1/2022,0.194607465,0.438820755,3291,181.6,5.5,4.53,102.4
GR,6/1/2022,0.118290812,0.049605824,3269,184.4,5.5,4.87,101.8
GR,7/1/2022,0.125922478,4.8613708,3379,187.1,5.5,5.27,102.1
GR,8/1/2022,0.12973831,5.380324041,3279,180.6,5.5,5.68,100.6
GR,9/1/2022,0.145001641,1.36606809,3299,180.4,5.5,6.21,101.9
GR,10/1/2022,0.145001641,0.511321575,3382,182.1,5.7,6.73,102.4
GJ,4/1/2020,0.101688991,0.149355705,2952,133.7,6.4,5.68,59.9
GJ,5/1/2020,0.181133514,0.305066972,3016,134.2,6.7,5.75,67.1
GJ,6/1/2020,0.190666857,0.263755819,3028,135.8,6.9,5.79,79.1
GJ,7/1/2020,0.254222476,1.846290735,3473,135.8,6.5,5.78,85.2
GJ,8/1/2020,0.343200343,2.364269031,3060,136.4,6.3,5.78,90.1
GJ,9/1/2020,0.29871141,1.360090249,3060,136.8,6.1,5.65,92.7
GJ,10/1/2020,0.419467086,3.187314298,3028,136.4,6.1,5.41,92
GJ,11/1/2020,0.330489219,4.340848785,3053,140,6.2,5.27,89
GJ,12/1/2020,0.422644867,2.233980012,3024,140,6.3,5.36,90.7
GJ,1/1/2021,0.276466943,2.275291164,3382,135.7,5.9,5.26,93.7
GJ,2/1/2021,0.308244753,3.540047984,2935,137.9,5.9,5.28,94.4
GJ,3/1/2021,0.387689277,5.459427682,2896,142.2,6,5.29,94.7
GJ,4/1/2021,0.320955877,1.588890478,2991,146.3,5.5,5.11,95.8
GJ,5/1/2021,0.289178067,0.320955877,3105,150.1,5.3,4.73,101
GJ,6/1/2021,0.374978153,0.041311152,3323,153.3,5.1,4.6,101.4
GJ,7/1/2021,0.336844781,0.041311152,3052,155.6,5.3,4.58,103
GJ,8/1/2021,0.457600458,0.282822505,3268,157.2,5.5,4.36,102.5
GJ,9/1/2021,0.486200486,3.435181213,2978,158.3,5.3,4.21,101.3
GJ,10/1/2021,0.429000429,11.33514467,3021,161.2,5.7,4.17,101.2
GJ,11/1/2021,0.330489219,3.711648156,3047,167.5,5.7,4.12,100.3
GJ,12/1/2021,0.429000429,0.578356134,3406,165.2,6,4.12,103.2
GJ,1/1/2022,0.251044695,6.743251188,3296,164.3,6,4.1,102.3
GJ,2/1/2022,0.378155934,11.72601173,3304,168.5,5.8,4.15,102
GJ,3/1/2022,0.43217821,1.69693503,3482,177.6,5.6,4.16,102.6
GJ,4/1/2022,0.317778096,0.556111667,3920,179.9,5.5,4.22,103.4
GJ,5/1/2022,0.514800515,0.222444667,3689,181.6,5.5,4.53,102.4
GJ,6/1/2022,0.397222619,0.057200057,3903,184.4,5.5,4.87,101.8
GJ,7/1/2022,0.435355991,4.25822648,3817,187.1,5.5,5.27,102.1
GJ,8/1/2022,0.394044838,4.277293166,3552,180.6,5.5,5.68,100.6
GJ,9/1/2022,0.413111524,1.039134372,3520,180.4,5.5,6.21,101.9
GJ,10/1/2022,0.368622591,0.346378124,3566,182.1,5.7,6.73,102.4
HR,4/1/2020,0.092481589,0.075355369,2492,133.7,6.4,5.68,59.9
HR,5/1/2020,0.10960781,0.383627333,2447,134.2,6.7,5.75,67.1
HR,6/1/2020,0.325398185,0.630244905,2612,135.8,6.9,5.79,79.1
HR,7/1/2020,0.411029286,0.739852715,2669,135.8,6.5,5.78,85.2
HR,8/1/2020,0.219215619,0.575441,2641,136.4,6.3,5.78,90.1
HR,9/1/2020,0.363075869,1.017297482,2641,136.8,6.1,5.65,92.7
HR,10/1/2020,0.55831478,6.997773591,2686,136.4,6.1,5.41,92
HR,11/1/2020,0.335673917,5.538619627,2709,140,6.2,5.27,89
HR,12/1/2020,0.400753554,2.25038534,2715,140,6.3,5.36,90.7
HR,1/1/2021,0.321972941,1.685220072,2818,135.7,5.9,5.26,93.7
HR,2/1/2021,0.318547697,1.496831649,2575,137.9,5.9,5.28,94.4
HR,3/1/2021,0.602842953,2.651138894,2546,142.2,6,5.29,94.7
HR,4/1/2021,0.500085631,3.110121596,2649,146.3,5.5,5.11,95.8
HR,5/1/2021,0.479534167,1.120054804,2616,150.1,5.3,4.73,101
HR,6/1/2021,0.41445453,0.10960781,2630,153.3,5.1,4.6,101.4
HR,7/1/2021,0.705600274,0.037677685,2663,155.6,5.3,4.58,103
HR,8/1/2021,0.520637095,0.232916595,2697,157.2,5.5,4.36,102.5
HR,9/1/2021,0.551464292,2.260661072,2721,158.3,5.3,4.21,101.3
HR,10/1/2021,0.455557458,11.85134441,2752,161.2,5.7,4.17,101.2
HR,11/1/2021,0.561740024,4.778215448,2766,167.5,5.7,4.12,100.3
HR,12/1/2021,0.500085631,1.229662613,2872,165.2,6,4.12,103.2
HR,1/1/2022,0.301421476,14.25244049,2824,164.3,6,4.1,102.3
HR,2/1/2022,0.380202089,8.724096592,2831,168.5,5.8,4.15,102
HR,3/1/2022,0.619969173,1.000171262,2913,177.6,5.6,4.16,102.6
HR,4/1/2022,0.393903066,0.421305018,2820,179.9,5.5,4.22,103.4
HR,5/1/2022,0.626819661,0.239767083,2833,181.6,5.5,4.53,102.4
HR,6/1/2022,0.462407947,0.058229149,2838,184.4,5.5,4.87,101.8
HR,7/1/2022,0.486384655,3.928754924,2840,187.1,5.5,5.27,102.1
HR,8/1/2022,0.671347834,5.038533996,2841,180.6,5.5,5.68,100.6
HR,9/1/2022,0.606268197,1.695495804,2886,180.4,5.5,6.21,101.9
HR,10/1/2022,0.530912828,0.465833191,2917,182.1,5.7,6.73,102.4
HD,4/1/2020,0.176963255,1.418471093,4108,133.7,6.4,5.68,59.9
HD,5/1/2020,0.218439018,0.329041053,4286,134.2,6.7,5.75,67.1
HD,6/1/2020,0.453468342,0.074656373,4463,135.8,6.9,5.79,79.1
HD,7/1/2020,0.710618072,0.835045361,4541,135.8,6.5,5.78,85.2
HD,8/1/2020,0.514299461,2.012957028,4489,136.4,6.3,5.78,90.1
